,ID,Ortsteil,Bezirk,Typ,Bezeichnung,Ensemble_Info,Zugehörigkeit,Adresse,Adresse2,Architekt und weitere Informationen,Jahr
131,09020481,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Seelingstraße 52,,L. Mertens ,1872-73
132,09020482,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Seelingstraße 54,,Ernst George und L. Mertens; erweitert 1883-84,1877-78 und 1883-84
133,09020483,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Seelingstraße 56,,Hermann Marunge ,1878-79
134,09020484,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Seelingstraße 57,,B. Ludwig ,1885-86
135,09020485,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Seelingstraße 58,,Alfred Schrobsdorff ,1889-90
136,09020486,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Sophie-Charlotten-Straße 89 / Seelingstraße 60,,Alfred Schrobsdorff ,1885
137,09020505,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshäuser und Gasleuchten im Straßenraum,Ensemble-Bestandteil,Baudenkmale siehe: Christstraße 18 - Bestandteile des Ensembles:,"Christstraße 17-20, 22-29",Sophie-Charlotten-Straße 96,,
138,09020506,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 17,,L. Mertens ,1875-76
139,09020508,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 19,,Ernst Gerhardt ,1883-84
140,09020509,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Christstraße 20,,Blankenberg ,1887-88
141,09020510,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 22,,L. Mertens ,1874-75
142,09020511,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 23,,W. Schmetzdorff und Wilhelm Schöltz ,1879
143,09020512,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 24,,Hermann Marunge und W. Schmetzdorff ,1879
144,09020513,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 25,,Ernst Schuffenhauer ,1879-80
145,09020514,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 26,,F. Mair Rolph ,1874-75
146,09020515,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 27,,L. Mertens ,1876
147,09020516,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 28,,Ernst Schuffenhauer ,1872-74
148,09020517,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Christstraße 29,,Ernst Schuffenhauer ,1876
149,09020518,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Sophie-Charlotten-Straße 96,,Ernst George ,1886-87
150,09046424,CHA-WIL/GRUNE-E,Charlottenburg-Wilmersdorf,Ensemble,"Bahnareal Grunewald, Cordesstraßenbrücke (Straßenbrücke der Wetzlarer Bahn am ehem. Haltepunkt Eichkamp), Werksbauten und Lokomotivschuppen, Einfriedungen",Ensemble-Bestandteil,,Cordesstraße 3-9,Werkstättenweg 2-12A - Bestandteile des Ensembles:,,
151,09046425,CHA-WIL/GRUNE-E,Charlottenburg-Wilmersdorf,Ensemble,,Ensemble-Bestandteil,,"Cordesstraße 3-9 / Werkstättenweg 2-4, 9-12A,Werks- und Wohnbauten",,,1885- und 1900
152,09046426,CHA-WIL/GRUNE-E,Charlottenburg-Wilmersdorf,Ensemble,Lokomotivschuppen,Ensemble-Bestandteil,,Cordesstraße 9,,,1925
153,09020519,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshäuser und Kaskade,ganzes Ensemble,Baudenkmal siehe: Dernburgstraße 2/4 - Gartendenkmal siehe: Lietzenseeufer,"Dernburgstraße 2/4, 12/14",,,
154,09020521,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Dernburgstraße 12/14,,"Ernst Brüll; Wiederaufbau, 1951 von Georg Becker",1906-07 und 1951
155,09020522,CHA-WIL/WESTE-E,Charlottenburg-Wilmersdorf,Ensemble,Wohnhäuser,ganzes Ensemble,Baudenkmale siehe: Ebereschenallee 14; 16; 18,Ebereschenallee 13-18,Rüsternallee 17,,
156,09020523,CHA-WIL/WESTE-E,Charlottenburg-Wilmersdorf,Ensemble,Wohnhaus,Ensemble-Bestandteil,,Ebereschenallee 13/17,,"Adolph Born, Umbau 1934",1904-05 und 1934
157,09020527,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Platzanlage nach städtebaulichem Entwurf von Bernhard Hermkes,Ensemble-Bestandteil,Gesamtanlage siehe: U-Bahnlinie (ehem. Stammbahn) - Baudenkmale siehe: Ernst-Reuter-Platz 2; 7; 8; 9-10; Straße des 17. Juni 152 - Gartendenkmal siehe: Ernst-Reuter-Platz,Ernst-Reuter-Platz 2-10,Bismarckstraße - Hardenbergstraße - Marchstraße - Otto-Suhr-Allee - Schillerstraße - Straße des 17. Juni 152,Bernhard Hermkes 1955-57 mit Büro- und Institutsgebäuden,1955-57
158,09010155,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"„Die Flamme“, Bronzeskultpur",Ensemble-Bestandteil,,"vor Straße des 17. Juni 152, „Die Flamme“",,Bernhard Heiliger ,1963
159,09011000,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"„Wachsende Flügel“, Bronzeskulptur",Ensemble-Bestandteil,,"vor Ernst-Reuter-Platz 1, „Wachsende Flügel“",,Karl Hartung ,1963
160,09020529,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Bürohaus,Ensemble-Bestandteil,,Ernst-Reuter-Platz 3-5,,Geber & Risse ,1971-74
161,09020530,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Bürohaus,Ensemble-Bestandteil,,Ernst-Reuter-Platz 6,,Bernhard Binder ,1969-74
162,09020535,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Villen und Mietshäuser,Ensemble-Bestandteil,Baudenkmale siehe: Fasanenstraße 23; 25; 26; 70; 71; 73 - Gartendenkmale siehe: Fasanenstraße 23; 24; 25,"Fasanenstraße 22-26, 28-30, 68-74",,,
163,09020536,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Fasanenstraße 22,,Ferdinand Döbler; Umbau 1949,1899-1900 und 1949
164,09096055,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Blechlitfaßsäule,Ensemble-Bestandteil,,Fasanenstraße,,,1925 und 1986
165,09020538,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Fasanenstraße 24,,"L. Mertens; Umbauten 1888 von August Orth, 1896 von Wilhelm Klopsch, 1911 von Breslauer & Salinger, 1917 von Ernst Lessing (D) (siehe Gartendenkmal Fasanenstraße 24)",1871 und 1888 und 1896 und 1911 und 1917
166,09020541,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Laden",Ensemble-Bestandteil,,Fasanenstraße 28,,Julius Schossow; Umbau 1979 und 1982,1898-99 und 1979 und 1982
167,09020542,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Fasanenstraße 29,,Julius Schossow ,1898-99
168,09020543,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Fasanenstraße 30,,Bernhard Hellwag und Alfred Schrobsdorff ,1901-02
169,09020544,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Fasanenstraße 68,,Samuel Fritz Goldmann ,1899-1900
170,09020545,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Fasanenstraße 69,,Samuel Fritz Goldmann ,1899-1900
171,09020546,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Fasanenstraße 72,,Samuel Fritz Goldmann ,1898
172,09020547,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Fasanenstraße 74,,Hermann Bröseke ,1898
173,09020551,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,ehem. Bleicherei und Maschinenfabrik Fr. Gebauer,ganzes Ensemble,Gesamtanlage siehe: Franklinstraße 11-15A,"Franklinstraße 11-15A, 22",Helmholtzstraße 11-12,,
174,09020552,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Fabrik- und Lagergebäude,Ensemble-Bestandteil,,Franklinstraße 22 / Helmholtzstraße 11-12,,Hermann Enders und Julius Lichtenstein ,1910-11
175,09020553,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshäuser und Gasleuchten im Straßenraum,Ensemble-Bestandteil,,"Gardes-du-Corps-Straße 1-2, 4-6, 9-14, 16","Sophie-Charlotten-Straße 23A, 99-101 - Bestandteile des Ensembles:",,
176,09020554,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Gardes-du-Corps-Straße 1,,Adolf Dietz und Gustav Hildebrand ,1888-89
177,09020555,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gardes-du-Corps-Straße 2,,Paul Schöltz; Umbau 1987,1900-01 und 1987
178,09020556,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gardes-du-Corps-Straße 4,,Hans Schulze ,1892-93
179,09020557,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gardes-du-Corps-Straße 5,,Max Bartsch ,1892-93
180,09020558,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gardes-du-Corps-Straße 6,,Ernst George ,1891-92
181,09020559,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gardes-du-Corps-Straße 9,,Ernst George ,1892-93
182,09020560,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gardes-du-Corps-Straße 10 / Sophie-Charlotte-Straße,,Gustav Weyhe ,1882
183,09020561,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Gardes-du-Corps-Straße 11,,F. Freiersleben ,1888-89
184,09020562,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Gardes-du-Corps-Straße 12,,Ewald Götze ,1889
185,09020563,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gardes-du-Corps-Straße 13,,A. Knüpfer ,1889-92
186,09020564,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gardes-du-Corps-Straße 14,,Maass ,1888-89
187,09020565,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gardes-du-Corps-Straße 16,,Ernst George ,1889-90
188,09020567,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Lokal",Ensemble-Bestandteil,,Sophie-Charlotten-Straße 23A / Am Bahnhof Westend,,Ernst George ,1887-88
189,09020568,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Sophie-Charlotten-Straße 99,,J. Ebel ,1888-89
190,09020566,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Sophie-Charlotten-Straße 100 / Gardes-du-Corps-Straße 10A,,Ernst George ,1887-88
191,09020569,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Sophie-Charlotten-Straße 101,,Ernst George ,1881-82
192,09020570,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshäuser,Ensemble-Bestandteil,Baudenkmal siehe: Giesebrechtstraße 6,"Giesebrechtstraße 5-8, 13-15",Clausewitzstraße 9 - Sybelstraße 64,,
193,09020571,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Giesebrechtstraße 5 / Clausewitzstraße 9,,Theodor Jaretzki ,1904-05
194,09020573,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Giesebrechtstraße 7,,Julius Schossow ,1904-05
195,09020574,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Giesebrechtstraße 8,,,1905
196,09020575,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Giesebrechtstraße 13,,Willibald Kübler ,1905-06
197,09020576,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Giesebrechtstraße 14,,Wilhelm Melling ,1905-06
198,09020577,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Giesebrechtstraße 15 / Sybelstraße 64,,Walter Zander ,1904-05
199,09020578,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshäuser,ganzes Ensemble,Baudenkmale siehe: Hardenbergstraße 9A; 10,Hardenbergstraße 9-10,,,
200,09020579,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus (Fassade, Portal)",Ensemble-Bestandteil,,Hardenbergstraße 9,,Curt und Arthur Reimer ,1905-06
201,09020582,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Kirche, ehem. Schule, Mietshäuser; mit Gasleuchten und Betonlitfaßsäule im Straßenraum",Ensemble-Bestandteil,"Gesamtanlage siehe: Haubachstraße 13/15 - Baudenkmale siehe: Gierkeplatz, Ev. Luisenkirche; 2/4; Gierkezeile 29; 32; 39; Haubachstraße 4; 6; 8; 9; 16; 17/19; Richard-Wagner-Platz 5; Richard-Wagner-Straße 45; 47; Schustehrusstraße 13; Thrasoltstraße 10; 15; 17; 25; Wilmersdorfer Straße 9; 15; 17; 19; 23",Haubachstraße 1-31,"Behaimstraße 1-2, 4, 6, 13, 15-25 - Gierkeplatz 2/4, 6-8, 9/11, 12 - Gierkezeile 27-33, 34/38, 39, 40, 42 - Richard-Wagner-Platz 5 - Richard-Wagner-Straße 37, 39, 43/51, 54, 55, 57 - Schustehrusstraße 1, 11/17, 18/22 - Thrasoltstraße 5, 7, 10, 11/15, 16, 17/25 - Wilmersdorfer Straße 8A-23, 152A, 155-158, 161, 162",,
202,09020583,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Behaimstraße 4,,Alfred Schrobsdorff ,1895-96
203,09020584,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Behaimstraße 13,,"Robert Schneckenberg, Umbau 1931 (Glasgang im Innenhof)",1884-85 und 1931
204,09020585,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Behaimstraße 17,,Hermann Heider ,1905-06
205,09020586,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Behaimstraße 18,,A. Reimann ,1895-96
206,09020587,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Behaimstraße 19,,Reinhold Kleiber und A. Reimann ,1894-95
207,09020588,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Behaimstraße 20,,A. Reimann ,1895-96
208,09020589,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Behaimstraße 21,,Alfred Schrobsdorff ,1888
209,09020590,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Behaimstraße 23,,Ernst George ,1883-84
210,09020591,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gierkeplatz 9/11,,Heinrich Mittag ,1903-04
211,09020592,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden, Garagen",Ensemble-Bestandteil,,Gierkeplatz 12 / Gierkezeile 42,,Gebr. Blumann und Grünberg ,1914-15
212,09020594,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Gierkezeile 31,,Wilhelm Schöltz ,1888-89
213,09020593,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gierkezeile 33,,Alexander Haase ,1907-08
214,09020595,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Gierkezeile 34,,L. Seelig und Gustav Weyhe ,1884
215,09020596,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gierkezeile 36,,Richard Glasenapp ,1898-99
216,09020597,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Gierkezeile 38 / Behaimstraße 25,,Robert Glasenapp ,1899-1900
217,09020598,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 1 / Richard-Wagner-Straße 39,,A. Witt ,1892-94
218,09020599,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 2 / Richard-Wagner-Straße 43,,C. Bertuch ,1886-87
219,09020600,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Haubachstraße 3,,Gustav Weyhe ,1903
220,09020601,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 5,,Alfred Rothe ,1893-94
221,09020602,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 7,,Gustav Weyhe ,1902-03
222,09020603,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Haubachstraße 10,,C. Michaelis ,1874
223,09020604,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 18,,Albert Saalmann ,1902
224,09020605,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Haubachstraße 20,,Ernst George ,1884-85
225,09020606,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Haubachstraße 21,,Gustav Weyhe ,1897
226,09020607,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Haubachstraße 22,,Ernst George ,1885-86
227,09020608,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 23,,Julius Maedel ,1900-01
228,09020609,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 24 / Gierkezeile 30,,Albert Saalmann ,1901-02
229,09020610,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 25 / Gierkezeile 28,,"Julius Maedel; Umbauten 1959, 1992",1900-01 und 1959 und 1992
230,09020611,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 27 / Gierkezeile 27,,Hermann Günther ,1893-94
231,09020612,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 28,,A. Rothe ,1888
232,09020613,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Haubachstraße 29,,Hermann Günther ,1901-02
233,09020614,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Haubachstraße 30,,Ernst George ,1888-89
234,09020615,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Haubachstraße 31,,Ernst George ,1888-89
235,09020616,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Richard-Wagner-Straße 37,,Alfred Schrobsdorff ,1890-91
236,09020617,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Richard-Wagner-Straße 49,,Heidecke und Eckert & Danneberg ,1911-12
237,09020618,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden, Café",Ensemble-Bestandteil,,Richard-Wagner-Straße 51 / Behaimstraße 1,,Theodor Jaretzki ,1911-12
238,09020619,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Richard-Wagner-Straße 54,,G. Hildebrand und Gustav Weyhe ,1876
239,09020620,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Richard-Wagner-Straße 55 / Behaimstraße 2,,Alfred Schrobsdorff ,1888-90
240,09020621,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Richard-Wagner-Straße 57,,Alfred Schrobsdorff ,1899-1900
241,09020622,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Schustehrusstraße 15,,E. Rauhut ,1902-03
242,09020623,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Schustehrusstraße 17 / Gierkeplatz 6,,Wilhelm Gebhardt ,1898-99
243,09020624,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Schustehrusstraße 18 / Gierkeplatz 8,,Wilhelm Schöltz ,1888-89
244,09020625,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden, Restaurant",Ensemble-Bestandteil,,Schustehrusstraße 20/22 / Gierkeplatz 7,,Heinrich Mittag ,1903-04
245,09020626,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Laden",Ensemble-Bestandteil,,Thrasoltstraße 5,,Alfred Schrobsdorff ,1893-94
246,09020627,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Thrasoltstraße 7,,Alfred Schrobsdorff ,1893-94
247,09020628,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Thrasoltstraße 19,,Carl Wenczek und W. Simon ,1908
248,09020629,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Thrasoltstraße 21,,Wilhelm Marunge ,1896-97
249,09020630,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Thrasoltstraße 23,,Carl Wenczek ,1906
250,09020634,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Wilmersdorfer Straße 8A / Schustehrusstraße 11,,Alfred Schrobsdorff ,1896-97
251,09020635,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Wilmersdorfer Straße 10-11 / Behaimstraße 16,,C. Lindemann jun. ,1890-91
252,09020636,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Wilmersdorfer Straße 12 / Behaimstraße 15,,Robert Glasenapp ,1899
253,09020637,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden",Ensemble-Bestandteil,,Wilmersdorfer Straße 13,,Robert Glasenapp ,1896-97
254,09020638,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,"Mietshaus, Läden; Schule",Ensemble-Bestandteil,,Wilmersdorfer Straße 14,,Hermann Günther und A. Laegel ,1892-93
255,09020639,CHA-WIL/CHARL-E,Charlottenburg-Wilmersdorf,Ensemble,Mietshaus,Ensemble-Bestandteil,,Wilmersdorfer Straße 16,,Fr. Pahl und Friedrich Schoenfelder ,1864
